,yr_released,report_year,race_ethnicity,age_released,crime_class,crime_type,crime_subtype,release_type,super_dist,recidivist,target_pop,sex
11149,2012,2015,White - Non-Hispanic,45-54,Aggravated Misdemeanor,Public Order,Alcohol,Parole,2JD,Yes,Yes,Male
11150,2012,2015,White - Non-Hispanic,35-44,C Felony,Property,Theft,Discharged – End of Sentence,,Yes,No,Male
11151,2012,2015,White - Non-Hispanic,35-44,Aggravated Misdemeanor,Drug,Other Drug,Parole,1JD,No,Yes,Male
11152,2012,2015,White - Non-Hispanic,25-34,D Felony,Property,Theft,Parole,6JD,No,Yes,Female
11153,2012,2015,White - Non-Hispanic,25-34,D Felony,Property,Theft,Parole,6JD,No,Yes,Female
11154,2012,2015,White - Hispanic,Under 25,D Felony,Property,Forgery/Fraud,Parole,3JD,No,Yes,Male
11155,2012,2015,Black - Non-Hispanic,Under 25,C Felony,Property,Burglary,Parole,ISC,Yes,No,Male
11156,2012,2015,Black - Non-Hispanic,45-54,Felony - Enhancement to Original Penalty,Property,Burglary,Parole,1JD,No,Yes,Male
11157,2012,2015,White - Non-Hispanic,55 and Older,Aggravated Misdemeanor,Violent,Sex,Special Sentence,4JD,No,Yes,Male
11158,2012,2015,Black - Non-Hispanic,25-34,B Felony,Drug,Trafficking,Parole,7JD,Yes,Yes,Female
11159,2012,2015,White - Non-Hispanic,25-34,D Felony,Property,Burglary,Parole,6JD,Yes,Yes,Male
11160,2012,2015,White - Non-Hispanic,35-44,D Felony,Property,Burglary,Parole,2JD,No,Yes,Male
11161,2012,2015,White - Non-Hispanic,35-44,D Felony,Property,Burglary,Parole,2JD,No,Yes,Male
11162,2012,2015,White - Non-Hispanic,35-44,D Felony,Property,Theft,Parole,3JD,Yes,Yes,Male
11163,2012,2015,White - Non-Hispanic,45-54,B Felony,Drug,Trafficking,Parole,5JD,No,Yes,Female
11164,2012,2015,White - Non-Hispanic,45-54,B Felony,Drug,Trafficking,Parole,5JD,No,Yes,Female
11165,2012,2015,White - Non-Hispanic,35-44,C Felony,Property,Burglary,Parole,1JD,No,No,Male
11166,2012,2015,White - Non-Hispanic,Under 25,D Felony,Property,Burglary,Parole,2JD,Yes,Yes,Male
11167,2012,2015,White - Non-Hispanic,45-54,Aggravated Misdemeanor,Public Order,Alcohol,Discharged – End of Sentence,,Yes,No,Female
11168,2012,2015,White - Hispanic,25-34,C Felony,Violent,Assault,Discharged – End of Sentence,,No,No,Male
11169,2012,2015,White - Hispanic,25-34,C Felony,Violent,Assault,Discharged – End of Sentence,,No,No,Male
11170,2012,2015,White - Hispanic,25-34,C Felony,Violent,Assault,Discharged – End of Sentence,,No,No,Male
11171,2012,2015,White - Hispanic,25-34,C Felony,Violent,Assault,Discharged – End of Sentence,,No,No,Male
11172,2012,2015,Black - Non-Hispanic,25-34,D Felony,Violent,Assault,Discharged – End of Sentence,,No,No,Female
11173,2012,2015,Black - Non-Hispanic,45-54,D Felony,Drug,Drug Possession,Parole,1JD,No,Yes,Male
11174,2012,2015,Black - Non-Hispanic,45-54,D Felony,Drug,Drug Possession,Parole,1JD,No,Yes,Male
11175,2012,2015,White - Non-Hispanic,Under 25,D Felony,Public Order,Flight/Escape,Discharged – End of Sentence,,No,No,Male
11176,2012,2015,White - Non-Hispanic,35-44,Aggravated Misdemeanor,Property,Theft,Discharged – End of Sentence,,Yes,No,Male
11177,2012,2015,White - Non-Hispanic,Under 25,C Felony,Drug,Trafficking,Parole,8JD,Yes,Yes,Male
11178,2012,2015,White - Non-Hispanic,25-34,D Felony,Property,Burglary,Parole,2JD,No,Yes,Male
11179,2012,2015,White - Non-Hispanic,45-54,D Felony,Drug,Trafficking,Parole,8JD,No,Yes,Female
11180,2012,2015,White - Hispanic,25-34,D Felony,Property,Forgery/Fraud,Discharged – End of Sentence,,No,No,Female
11181,2012,2015,White - Non-Hispanic,25-34,D Felony,Violent,Assault,Parole,5JD,No,Yes,Female
11182,2012,2015,White - Non-Hispanic,25-34,D Felony,Violent,Assault,Parole,5JD,No,Yes,Female
11183,2012,2015,White - Non-Hispanic,25-34,Aggravated Misdemeanor,Public Order,OWI,Parole,2JD,No,Yes,Male
11184,2012,2015,White - Non-Hispanic,25-34,Aggravated Misdemeanor,Public Order,OWI,Parole,2JD,No,Yes,Male
11185,2012,2015,,35-44,C Felony,Drug,Trafficking,Discharged – End of Sentence,,No,No,Male
11186,2012,2015,White - Non-Hispanic,25-34,D Felony,Drug,Drug Possession,Parole,2JD,No,No,Male
11187,2012,2015,White - Non-Hispanic,25-34,D Felony,Drug,Trafficking,Parole,8JD,Yes,Yes,Male
11188,2012,2015,White - Non-Hispanic,Under 25,D Felony,Drug,Trafficking,Discharged – End of Sentence,,No,No,Male
11189,2012,2015,White - Non-Hispanic,Under 25,D Felony,Drug,Trafficking,Discharged – End of Sentence,,No,No,Male
11190,2012,2015,White - Non-Hispanic,Under 25,D Felony,Drug,Trafficking,Discharged – End of Sentence,,No,No,Male
11191,2012,2015,White - Non-Hispanic,Under 25,D Felony,Drug,Trafficking,Discharged – End of Sentence,,No,No,Male
11192,2012,2015,White - Non-Hispanic,Under 25,D Felony,Drug,Trafficking,Discharged – End of Sentence,,No,No,Male
11193,2012,2015,White - Non-Hispanic,Under 25,D Felony,Drug,Trafficking,Discharged – End of Sentence,,No,No,Male
11194,2012,2015,White - Non-Hispanic,Under 25,D Felony,Drug,Trafficking,Discharged – End of Sentence,,No,No,Male
11195,2012,2015,White - Non-Hispanic,Under 25,D Felony,Drug,Trafficking,Discharged – End of Sentence,,No,No,Male
11196,2012,2015,White - Non-Hispanic,Under 25,D Felony,Drug,Trafficking,Discharged – End of Sentence,,No,No,Male
11197,2012,2015,White - Non-Hispanic,Under 25,D Felony,Drug,Trafficking,Discharged – End of Sentence,,No,No,Male
11198,2012,2015,White - Non-Hispanic,Under 25,D Felony,Drug,Trafficking,Discharged – End of Sentence,,No,No,Male
11199,2012,2015,White - Non-Hispanic,Under 25,D Felony,Drug,Trafficking,Discharged – End of Sentence,,No,No,Male
11200,2012,2015,Black - Non-Hispanic,45-54,Aggravated Misdemeanor,Public Order,Alcohol,Discharged – End of Sentence,,No,No,Male
11201,2012,2015,Black - Non-Hispanic,45-54,Aggravated Misdemeanor,Public Order,Alcohol,Discharged – End of Sentence,,No,No,Male
11202,2012,2015,Black - Non-Hispanic,45-54,Aggravated Misdemeanor,Public Order,Alcohol,Discharged – End of Sentence,,No,No,Male
11203,2012,2015,White - Non-Hispanic,45-54,B Felony,Other,Other Criminal,Parole,ISC,No,Yes,Female
11204,2012,2015,Black - Non-Hispanic,Under 25,D Felony,Drug,Trafficking,Parole,7JD,No,Yes,Male
11205,2012,2015,Black - Non-Hispanic,Under 25,D Felony,Drug,Trafficking,Parole,7JD,No,Yes,Male
11206,2012,2015,White - Non-Hispanic,Under 25,D Felony,Property,Burglary,Special Sentence,4JD,Yes,Yes,Male
11207,2012,2015,White - Hispanic,35-44,Aggravated Misdemeanor,Violent,Assault,Discharged – End of Sentence,,Yes,No,Male
11208,2012,2015,White - Non-Hispanic,35-44,Aggravated Misdemeanor,Property,Forgery/Fraud,Parole,1JD,No,Yes,Male
11209,2012,2015,White - Non-Hispanic,25-34,D Felony,Property,Forgery/Fraud,Parole,3JD,No,Yes,Male
11210,2012,2015,Black - Non-Hispanic,25-34,D Felony,Drug,Drug Possession,Parole,7JD,No,Yes,Male
11211,2012,2015,Black - Non-Hispanic,25-34,D Felony,Drug,Drug Possession,Parole,7JD,No,Yes,Male
11212,2012,2015,Black - Non-Hispanic,25-34,D Felony,Drug,Drug Possession,Parole,7JD,No,Yes,Male
11213,2012,2015,White - Non-Hispanic,25-34,D Felony,Property,Theft,Parole,8JD,No,Yes,Male
11214,2012,2015,White - Non-Hispanic,25-34,D Felony,Drug,Other Drug,Discharged – End of Sentence,,Yes,No,Female
11215,2012,2015,Black - Non-Hispanic,Under 25,Aggravated Misdemeanor,Violent,Assault,Discharged – End of Sentence,,Yes,No,Male
11216,2012,2015,White - Non-Hispanic,Under 25,D Felony,Other,Other Criminal,Parole,2JD,Yes,Yes,Male
11217,2012,2015,White - Non-Hispanic,Under 25,D Felony,Property,Theft,Discharged – End of Sentence,,Yes,No,Male
11218,2012,2015,Black - Non-Hispanic,35-44,Felony - Enhancement to Original Penalty,Violent,Robbery,Parole,3JD,Yes,Yes,Male
11219,2012,2015,Asian or Pacific Islander - Non-Hispanic,35-44,C Felony,Drug,Trafficking,Parole,5JD,No,Yes,Female
11220,2012,2015,White - Non-Hispanic,25-34,D Felony,Drug,Trafficking,Parole,ISC,Yes,Yes,Male
11221,2012,2015,White - Non-Hispanic,35-44,C Felony,Drug,Trafficking,Parole,8JD,Yes,Yes,Male
11222,2012,2015,Black - Non-Hispanic,Under 25,D Felony,Drug,Trafficking,Discharged – End of Sentence,,Yes,No,Male
11223,2012,2015,White - Non-Hispanic,Under 25,D Felony,Violent,Assault,Parole,5JD,Yes,Yes,Male
11224,2012,2015,White - Non-Hispanic,25-34,D Felony,Violent,Assault,Parole,7JD,No,Yes,Male
11225,2012,2015,White - Non-Hispanic,25-34,D Felony,Violent,Assault,Parole,7JD,No,Yes,Male
11226,2012,2015,Black - Non-Hispanic,35-44,B Felony,Drug,Trafficking,Parole,5JD,No,Yes,Male
11227,2012,2015,Black - Non-Hispanic,35-44,B Felony,Drug,Trafficking,Parole,5JD,No,Yes,Male
11228,2012,2015,White - Non-Hispanic,55 and Older,D Felony,Property,Vandalism,Parole,5JD,Yes,Yes,Male
11229,2012,2015,White - Non-Hispanic,35-44,Felony - Enhancement to Original Penalty,Property,Burglary,Parole,5JD,No,Yes,Male
11230,2012,2015,White - Non-Hispanic,25-34,C Felony,Property,Theft,Parole,8JD,Yes,Yes,Male
11231,2012,2015,Black - Non-Hispanic,45-54,C Felony,Violent,Robbery,Parole,1JD,No,Yes,Male
11232,2012,2015,White - Hispanic,45-54,C Felony,Violent,Kidnap,Parole,ISC,No,No,Male
11233,2012,2015,White - Non-Hispanic,Under 25,Serious Misdemeanor,Public Order,OWI,Discharged – End of Sentence,,No,No,Male
11234,2012,2015,White - Non-Hispanic,25-34,D Felony,Property,Forgery/Fraud,Parole,2JD,Yes,Yes,Female
11235,2012,2015,White - Non-Hispanic,Under 25,Aggravated Misdemeanor,Violent,Other Violent,Discharged – End of Sentence,,No,No,Female
11236,2012,2015,Black - Non-Hispanic,25-34,C Felony,Violent,Assault,Discharged – End of Sentence,,No,No,Male
11237,2012,2015,White - Non-Hispanic,35-44,D Felony,Drug,Other Drug,Discharged – End of Sentence,,No,No,Male
11238,2012,2015,White - Non-Hispanic,25-34,C Felony,Drug,Trafficking,Parole,8JD,Yes,Yes,Male
11239,2012,2015,White - Hispanic,35-44,Aggravated Misdemeanor,Public Order,Traffic,Discharged – End of Sentence,,No,No,Male
11240,2012,2015,White - Non-Hispanic,25-34,Felony - Enhancement to Original Penalty,Drug,Trafficking,Parole,5JD,Yes,Yes,Male
11241,2012,2015,Black - Non-Hispanic,Under 25,D Felony,Violent,Assault,Discharged – End of Sentence,,Yes,No,Male
11242,2012,2015,White - Non-Hispanic,45-54,C Felony,Property,Theft,Parole,2JD,No,Yes,Male
11243,2012,2015,White - Non-Hispanic,45-54,C Felony,Violent,Sex,Special Sentence,5JD,No,Yes,Male
11244,2012,2015,White - Non-Hispanic,25-34,C Felony,Drug,Trafficking,Parole,ISC,No,Yes,Female
11245,2012,2015,Black - Non-Hispanic,25-34,C Felony,Drug,Trafficking,Parole,5JD,No,Yes,Male
11246,2012,2015,Black - Non-Hispanic,25-34,C Felony,Drug,Trafficking,Parole,5JD,No,Yes,Male
11247,2012,2015,Black - Non-Hispanic,25-34,C Felony,Drug,Trafficking,Parole,5JD,No,Yes,Male
11248,2012,2015,Black - Non-Hispanic,25-34,C Felony,Drug,Trafficking,Parole,5JD,No,Yes,Male
11249,2012,2015,Black - Non-Hispanic,25-34,C Felony,Drug,Trafficking,Parole,5JD,No,Yes,Male
11250,2012,2015,Black - Non-Hispanic,25-34,C Felony,Drug,Trafficking,Parole,5JD,No,Yes,Male
11251,2012,2015,Black - Non-Hispanic,25-34,C Felony,Drug,Trafficking,Parole,5JD,No,Yes,Male
11252,2012,2015,Black - Non-Hispanic,25-34,C Felony,Drug,Trafficking,Parole,5JD,No,Yes,Male
11253,2012,2015,Black - Non-Hispanic,25-34,C Felony,Drug,Trafficking,Parole,5JD,No,Yes,Male
11254,2012,2015,Black - Non-Hispanic,25-34,C Felony,Drug,Trafficking,Parole,5JD,No,Yes,Male
11255,2012,2015,White - Non-Hispanic,35-44,C Felony,Property,Burglary,Parole,3JD,No,Yes,Male
11256,2012,2015,White - Non-Hispanic,35-44,C Felony,Property,Burglary,Parole,3JD,No,Yes,Male
11257,2012,2015,White - Non-Hispanic,35-44,Aggravated Misdemeanor,Property,Forgery/Fraud,Parole,5JD,No,Yes,Male
11258,2012,2015,White - Non-Hispanic,Under 25,D Felony,Property,Theft,Discharged – End of Sentence,,No,No,Male
11259,2012,2015,White - Non-Hispanic,Under 25,D Felony,Property,Theft,Discharged – End of Sentence,,No,No,Male
11260,2012,2015,White - Non-Hispanic,Under 25,D Felony,Property,Theft,Discharged – End of Sentence,,No,No,Male
11261,2012,2015,White - Non-Hispanic,Under 25,D Felony,Property,Theft,Discharged – End of Sentence,,No,No,Male
11262,2012,2015,White - Non-Hispanic,Under 25,D Felony,Property,Theft,Discharged – End of Sentence,,No,No,Male
11263,2012,2015,White - Non-Hispanic,Under 25,D Felony,Property,Theft,Discharged – End of Sentence,,No,No,Male
11264,2012,2015,White - Non-Hispanic,Under 25,D Felony,Property,Theft,Discharged – End of Sentence,,No,No,Male
11265,2012,2015,White - Non-Hispanic,Under 25,D Felony,Property,Theft,Discharged – End of Sentence,,No,No,Male
11266,2012,2015,White - Non-Hispanic,Under 25,D Felony,Property,Theft,Discharged – End of Sentence,,No,No,Male
11267,2012,2015,Black - Non-Hispanic,25-34,D Felony,Violent,Murder/Manslaughter,Parole,6JD,Yes,Yes,Male
11268,2012,2015,Black - Non-Hispanic,45-54,C Felony,Drug,Trafficking,Parole,6JD,No,Yes,Female
11269,2012,2015,Black - Non-Hispanic,25-34,C Felony,Violent,Sex,Parole,1JD,No,Yes,Male
11270,2012,2015,White - Non-Hispanic,55 and Older,C Felony,Property,Burglary,Discharged – End of Sentence,,No,No,Male
11271,2012,2015,Black - Non-Hispanic,Under 25,C Felony,Property,Theft,Parole,3JD,Yes,No,Male
11272,2012,2015,Black - Non-Hispanic,25-34,Aggravated Misdemeanor,Violent,Other Violent,Discharged – End of Sentence,,No,No,Male
11273,2012,2015,White - Non-Hispanic,Under 25,D Felony,Property,Burglary,Discharged – End of Sentence,,Yes,No,Male
11274,2012,2015,White - Non-Hispanic,45-54,Aggravated Misdemeanor,Public Order,Alcohol,Discharged – End of Sentence,,Yes,No,Male
11275,2012,2015,White - Non-Hispanic,Under 25,D Felony,Drug,Drug Possession,Parole,5JD,No,Yes,Male
11276,2012,2015,White - Non-Hispanic,25-34,D Felony,Public Order,Other Public Order,Parole,5JD,No,Yes,Female
11277,2012,2015,White - Non-Hispanic,25-34,D Felony,Public Order,Traffic,Discharged – End of Sentence,,Yes,No,Male
11278,2012,2015,White - Non-Hispanic,35-44,D Felony,Property,Forgery/Fraud,Parole,6JD,Yes,Yes,Male
11279,2012,2015,Black - Non-Hispanic,45-54,Felony - Enhancement to Original Penalty,Drug,Trafficking,Parole,1JD,No,Yes,Male
11280,2012,2015,Black - Non-Hispanic,45-54,Felony - Enhancement to Original Penalty,Drug,Trafficking,Parole,1JD,No,Yes,Male
11281,2012,2015,Black - Non-Hispanic,45-54,Felony - Enhancement to Original Penalty,Drug,Trafficking,Parole,1JD,No,Yes,Male
11282,2012,2015,White - Non-Hispanic,Under 25,D Felony,Drug,Trafficking,Parole,4JD,No,Yes,Male
11283,2012,2015,White - Non-Hispanic,35-44,C Felony,Drug,Trafficking,Parole,7JD,No,Yes,Male
11284,2012,2015,White - Non-Hispanic,45-54,D Felony,Violent,Assault,Parole,7JD,Yes,Yes,Female
11285,2012,2015,White - Non-Hispanic,25-34,B Felony,Other,Other Criminal,Parole,ISC,No,Yes,Male
11286,2012,2015,White - Non-Hispanic,35-44,D Felony,Public Order,OWI,Parole,8JD,Yes,Yes,Male
11287,2012,2015,White - Non-Hispanic,Under 25,D Felony,Violent,Kidnap,Discharged – End of Sentence,,No,No,Male
11288,2012,2015,White - Hispanic,25-34,C Felony,Drug,Trafficking,Parole,3JD,Yes,No,Male
11289,2012,2015,White - Non-Hispanic,Under 25,D Felony,Property,Burglary,Discharged – End of Sentence,,No,No,Male
11290,2012,2015,White - Non-Hispanic,Under 25,D Felony,Property,Burglary,Discharged – End of Sentence,,No,No,Male
11291,2012,2015,White - Non-Hispanic,Under 25,D Felony,Property,Burglary,Discharged – End of Sentence,,No,No,Male
11292,2012,2015,White - Non-Hispanic,Under 25,D Felony,Property,Burglary,Discharged – End of Sentence,,No,No,Male
11293,2012,2015,White - Non-Hispanic,Under 25,D Felony,Property,Burglary,Discharged – End of Sentence,,No,No,Male
11294,2012,2015,White - Non-Hispanic,Under 25,D Felony,Property,Burglary,Discharged – End of Sentence,,No,No,Male
11295,2012,2015,White - Non-Hispanic,Under 25,D Felony,Property,Burglary,Discharged – End of Sentence,,No,No,Male
11296,2012,2015,White - Non-Hispanic,Under 25,D Felony,Property,Burglary,Discharged – End of Sentence,,No,No,Male
11297,2012,2015,White - Non-Hispanic,Under 25,D Felony,Property,Burglary,Discharged – End of Sentence,,No,No,Male
11298,2012,2015,White - Non-Hispanic,Under 25,D Felony,Property,Burglary,Discharged – End of Sentence,,No,No,Male
11299,2012,2015,White - Non-Hispanic,Under 25,D Felony,Property,Burglary,Discharged – End of Sentence,,No,No,Male
11300,2012,2015,White - Non-Hispanic,Under 25,D Felony,Property,Burglary,Discharged – End of Sentence,,No,No,Male
11301,2012,2015,White - Non-Hispanic,Under 25,D Felony,Property,Burglary,Discharged – End of Sentence,,No,No,Male
11302,2012,2015,White - Non-Hispanic,Under 25,D Felony,Property,Burglary,Discharged – End of Sentence,,No,No,Male
11303,2012,2015,White - Non-Hispanic,Under 25,D Felony,Property,Burglary,Discharged – End of Sentence,,No,No,Male
11304,2012,2015,White - Non-Hispanic,Under 25,D Felony,Property,Burglary,Discharged – End of Sentence,,No,No,Male
11305,2012,2015,White - Non-Hispanic,Under 25,D Felony,Property,Burglary,Discharged – End of Sentence,,No,No,Male
11306,2012,2015,White - Non-Hispanic,Under 25,D Felony,Property,Burglary,Discharged – End of Sentence,,No,No,Male
11307,2012,2015,White - Non-Hispanic,Under 25,D Felony,Property,Burglary,Discharged – End of Sentence,,No,No,Male
11308,2012,2015,White - Non-Hispanic,Under 25,D Felony,Property,Burglary,Discharged – End of Sentence,,No,No,Male
11309,2012,2015,White - Non-Hispanic,Under 25,D Felony,Property,Burglary,Discharged – End of Sentence,,No,No,Male
11310,2012,2015,White - Non-Hispanic,Under 25,D Felony,Property,Burglary,Discharged – End of Sentence,,No,No,Male
11311,2012,2015,White - Non-Hispanic,Under 25,D Felony,Property,Burglary,Discharged – End of Sentence,,No,No,Male
11312,2012,2015,White - Non-Hispanic,Under 25,D Felony,Property,Burglary,Discharged – End of Sentence,,No,No,Male
11313,2012,2015,White - Non-Hispanic,Under 25,D Felony,Property,Burglary,Discharged – End of Sentence,,No,No,Male
11314,2012,2015,White - Non-Hispanic,Under 25,D Felony,Property,Burglary,Discharged – End of Sentence,,No,No,Male
11315,2012,2015,White - Non-Hispanic,Under 25,D Felony,Property,Burglary,Discharged – End of Sentence,,No,No,Male
11316,2012,2015,White - Non-Hispanic,Under 25,D Felony,Property,Burglary,Discharged – End of Sentence,,No,No,Male
11317,2012,2015,White - Non-Hispanic,Under 25,D Felony,Property,Burglary,Discharged – End of Sentence,,No,No,Male
11318,2012,2015,White - Non-Hispanic,Under 25,D Felony,Property,Burglary,Discharged – End of Sentence,,No,No,Male
11319,2012,2015,White - Non-Hispanic,Under 25,D Felony,Property,Burglary,Discharged – End of Sentence,,No,No,Male
11320,2012,2015,White - Non-Hispanic,Under 25,D Felony,Property,Burglary,Discharged – End of Sentence,,No,No,Male
11321,2012,2015,White - Non-Hispanic,Under 25,D Felony,Property,Burglary,Discharged – End of Sentence,,No,No,Male
11322,2012,2015,White - Non-Hispanic,Under 25,D Felony,Property,Burglary,Discharged – End of Sentence,,No,No,Male
11323,2012,2015,White - Non-Hispanic,Under 25,D Felony,Property,Burglary,Discharged – End of Sentence,,No,No,Male
11324,2012,2015,White - Non-Hispanic,Under 25,D Felony,Property,Burglary,Discharged – End of Sentence,,No,No,Male
11325,2012,2015,White - Non-Hispanic,Under 25,D Felony,Property,Burglary,Discharged – End of Sentence,,No,No,Male
11326,2012,2015,White - Non-Hispanic,Under 25,D Felony,Property,Burglary,Discharged – End of Sentence,,No,No,Male
11327,2012,2015,White - Non-Hispanic,Under 25,D Felony,Property,Burglary,Discharged – End of Sentence,,No,No,Male
11328,2012,2015,White - Non-Hispanic,Under 25,D Felony,Property,Burglary,Discharged – End of Sentence,,No,No,Male
11329,2012,2015,White - Non-Hispanic,Under 25,D Felony,Property,Burglary,Discharged – End of Sentence,,No,No,Male
11330,2012,2015,White - Non-Hispanic,Under 25,D Felony,Property,Burglary,Discharged – End of Sentence,,No,No,Male
11331,2012,2015,White - Non-Hispanic,Under 25,D Felony,Property,Burglary,Discharged – End of Sentence,,No,No,Male
11332,2012,2015,White - Non-Hispanic,25-34,D Felony,Public Order,OWI,Discharged – End of Sentence,,Yes,No,Female
11333,2012,2015,White - Non-Hispanic,45-54,Felony - Enhancement to Original Penalty,Property,Theft,Parole,7JD,No,Yes,Male
11334,2012,2015,White - Hispanic,25-34,Felony - Enhancement to Original Penalty,Drug,Trafficking,Parole,7JD,No,No,Female
11335,2012,2015,Black - Non-Hispanic,25-34,Felony - Enhancement to Original Penalty,Drug,Trafficking,Parole,3JD,Yes,Yes,Male
11336,2012,2015,White - Non-Hispanic,25-34,D Felony,Public Order,OWI,Parole,5JD,Yes,Yes,Male
11337,2012,2015,White - Non-Hispanic,35-44,Aggravated Misdemeanor,Public Order,OWI,Parole,3JD,Yes,Yes,Male
11338,2012,2015,White - Non-Hispanic,Under 25,D Felony,Drug,Trafficking,Parole,5JD,No,Yes,Male
11339,2012,2015,White - Non-Hispanic,Under 25,D Felony,Drug,Trafficking,Parole,5JD,No,Yes,Male
